                                      extracted_emojis                              Sentiment_score
398  love the flexibility simple to use easy to man...    (0.48333333333333334, 0.6976190476190476)
399  its is good apk . but the problem is that it t...                               (0.50625, 0.4)
400  i highly recommend this tool for video editing...                                 (0.28, 0.72)
401  great app help me show allot of my creativity ...                                  (0.8, 0.75)
402  love this app perfect for getting your music o...                    (0.5, 0.7333333333333334)
403  good experience.. make more local language vid...    (0.39999999999999997, 0.3666666666666667)
404  it's amazing i've been trying to make a song f...     (0.5166666666666667, 0.7666666666666666)
405  if you are looking for best application for vi...                                   (1.0, 0.3)
406  it's a really good app not glitchy not hard to...     (0.6152777777777777, 0.7138888888888889)
407  this is best app, i love it totally, i like to...    (0.42000000000000004, 0.5199999999999999)
408  i think it a really good game you can upload v...                   (0.14999999999999997, 0.5)
409  i told myself i wasn't joining another social ...   (0.20416666666666666, 0.13333333333333333)
410  i really enjoy making videos on triller! the c...     (0.3333333333333333, 0.5833333333333333)
411  the app is so amazing and recommend to any one...                    (0.6000000000000001, 0.9)
412  this app is the best it makes thing easy for u...     (0.7166666666666667, 0.5666666666666667)
413  best music video app out right now yall better...     (0.6889880952380952, 0.4452380952380952)
414  a selection of birthday picture frames, slides...                                   (0.4, 0.4)
415  this app was amazing & creators also make very...                 (0.6225, 0.7200000000000001)
416  the best way to find some extra entertaining v...                    (0.5, 0.3666666666666667)
417  if you are anyhow concerned with your privacy ...                                   (1.0, 0.3)
418  love the app! i can make good motivational vid...                   (0.75, 0.6000000000000001)
419  i love the app o can watch people dance and ha...                 (0.375, 0.39999999999999997)
420  all the editings do not appears flash , on fir...                           (0.09375, 0.59375)
421  i love it, i have 371 unreleased freestyle son...                                  (0.35, 0.4)
422  i like it its just it was hard tonget the hang...    (0.35416666666666663, 0.7708333333333333)
423  amazing filter effect and editing tools are gr...                  (0.7000000000000001, 0.825)
424  it's a good app. i deleted tiktok but have thi...    (0.41818181818181815, 0.5272727272727273)
425  other than the app saying i don't have enough ...                  (0.125, 0.4916666666666667)
426  i think this is q amazing app to show yourself...                    (0.6000000000000001, 0.9)
427  it is very fun and when i first got in to it i...    (0.29527272727272724, 0.5495757575757576)
428        easy to use, and amazing app to work with .     (0.5166666666666667, 0.8666666666666667)
429  thus is such a great app im using the old thri...                                (0.4, 0.5125)
430  i gave 5 stars only for damnfam reels, shows,a...                 (0.28409090909090906, 0.875)
431  this is the best app u can record ur fave musi...                                   (1.0, 0.3)
432  i really love this app! and it gives you a hug...                   (0.5125000000000001, 0.75)
433  i just edit my tik tok using this application....                                   (0.0, 0.0)
434  my big brother told me about this app and i'm ...                                  (0.3, 0.48)
435  it is very fun to express yourself and make go...    (0.5449999999999999, 0.43000000000000005)
436  i love triller helps me gather all my feelings...                                  (0.6, 0.65)
437  on my second account and i will forever love t...     (0.2708333333333333, 0.3333333333333333)
438  though there could be more features added to t...                               (0.5625, 0.55)
439  i can't record a video for longer than 30 seco...                                   (0.0, 0.0)
440  i'm just going to thanks again for your time b...                                   (0.2, 0.2)
441  the perfect alternative to tik tok...triller i...                               (0.8125, 0.75)
442  this app is 10x better than tic toc. i finaly ...                                   (0.5, 0.5)
443    it's easy & gives the best editing video styles     (0.7166666666666667, 0.5666666666666667)
444  wow, excellent app for short videos. loved the...    (0.44666666666666666, 0.7866666666666666)
445  good for entertainment. but am not getting fol...                    (0.7, 0.6000000000000001)
446  wonderful app this very triller is trilling ve...                   (0.5438888888888889, 0.65)
447  the app is just amazing i've been wondering ho...                    (0.6000000000000001, 0.9)
448  easy to use it shuffles videos makes editing easy    (0.43333333333333335, 0.8333333333333334)
449  i just started but it's really fun i love it s...                  (0.475, 0.6000000000000001)
450  using this editor, you may create an instagram...                                   (0.0, 0.0)
451  hindi. & otherslanguage songs to. add. this lo...                                  (0.5, 0.75)
452  this app is the best only that the time is now...                   (0.22999999999999998, 0.6)
453  you are very beautiful and you sing some beaut...     (0.7833333333333333, 0.8666666666666667)
454  this app is good overall because this app is n...                                (0.425, 0.65)
455  i love seeing the optimal talent that flows th...                                 (0.55, 0.75)
456  this is the best tik-tok video editor i've eve...                                   (1.0, 0.3)
457  i love this app! this app is waaaay cooler the...                                 (0.625, 0.6)
458  better than tik tok for people that turn teens...                                   (0.5, 0.5)
459  i love this app so much because in this automa...                  (0.5774999999999999, 0.545)
460  they allow for longer videos than tiktok and a...   (0.17777777777777778, 0.35555555555555557)
461  it is grate nd more fun especially now everybo...                                (0.25, 0.475)
462  after only one day of using this tik tok video...                                 (-0.25, 1.0)
463  love the options for creating content with tri...                               (0.78125, 0.6)
464  its perfect..and quality and shuffling are on ...                                   (0.0, 0.0)
465  this is such amazing app i love i saw an ad an...                                  (0.4, 0.65)
466  nice app, easy to use and has good user interface     (0.5777777777777777, 0.8111111111111112)
467  i've been making music videos with this for ye...                                  (0.8, 0.75)
468  ▄︻̷̿┻̿═━一  please help me to my follower's. be...                                 (0.65, 0.75)
469  only app of its kind! its a wonderful app good...                              (0.6125, 0.875)
470  very nice app... but still need some more upda...                               (0.445, 0.575)
471  i used it first time today for my song cover a...                 (0.5625, 0.5666666666666667)
472  this app is so good and it helped me to step o...    (0.3333333333333333, 0.30000000000000004)
473  this is a great app i wish u could use clear e...                   (0.45, 0.5666666666666667)
474  it's the best in the world your missing out on...                              (0.525, 0.2875)
475  expected good outcomes from the app! and lovin...                          (0.5390625, 0.6375)
476  making tik tok is easier than ever now with th...                                   (0.0, 0.0)
477  awsome app it works nicely but one fault when ...                   (0.5166666666666666, 0.85)
478  this app is great! positive. i havent seen any...    (0.25045454545454543, 0.6890909090909091)
479  this app is so fun to use, and there are so mu...                               (0.30625, 0.2)
480  this app is very good but please less take dat...    (0.37166666666666665, 0.4233333333333334)
481  no question of unstalling this tik tok editor ...                                  (0.5, 0.75)
482  it's easy to make and very fun . if your sad t...    (0.20583333333333334, 0.6483333333333333)
483  i love that i can make longer videos unlike ot...                             (0.1875, 0.4875)
484  love the fun effects and music library....very...     (0.3833333333333333, 0.4833333333333334)
485    triller is awesome! great music, awesome design     (0.9333333333333332, 0.9166666666666666)
486  interface of app too easy.it's best for video ...                                   (1.0, 0.3)
487  i think that its a app thats not as toxic as t...                                  (0.8, 0.75)
488      great, i love the music and its lots of fun!!     (0.5895833333333333, 0.5166666666666667)
489                            this is a very good app     (0.9099999999999999, 0.7800000000000001)
490  i have an error animation scale to 1 developer...                                   (0.0, 0.0)
491  amazing app that let u be ur own video produce...     (0.7333333333333334, 0.9666666666666667)
492  it's really worth the app,though the interface...                                   (0.3, 0.1)
493     the app is very slow but very good for editing     (0.2599999999999999, 0.6500000000000001)
494           easy to use and great for beginners!!!!!     (0.7166666666666667, 0.7916666666666667)
495  i love the app...it's user friendly - videos a...     (0.4361111111111111, 0.6444444444444445)
496  no this tik tok create application never charg...  (-0.07142857142857142, 0.21428571428571427)
497  i can't get enough of this tik tok because i'v...    (0.2916666666666667, 0.39166666666666666)
498  i love it it gave the best mashups or mixed up...                              (0.625, 0.3625)
499    great app good work and user friendly interface                  (0.625, 0.6166666666666667)
500  this is so fun the videos are good and magic i...                    (0.5416666666666666, 0.6)
501  i can dance to music and it is easy to make a ...    (0.43333333333333335, 0.8333333333333334)
502  its great for rap artist, and great to peform ...                   (0.65, 0.7416666666666667)
503  just downloaded it and i'm already in love thi...                                (0.45, 0.575)
504  so cool to be able to use music legally with t...    (0.22361111111111112, 0.4409722222222222)
505  i just want to get on the videos and i sooooo ...                 (0.375, 0.44999999999999996)
506  i think thriller is now very comfortable to us...                                  (0.51, 0.8)
507  i love triller so much... its the most awesome...   (0.41666666666666674, 0.48333333333333334)
508  this app is much better than tik tok , nice an...     (0.4166666666666667, 0.6666666666666666)
509  best app on my phone. me and my boys can make ...                               (0.25, 0.5875)
510  i love this so much.. it always makes my day, ...                  (0.04999999999999999, 0.45)
511  its good and enjoyable with quality needs of m...                    (0.6, 0.6000000000000001)
512  i enjoy this app i can have fun on my convenie...                                 (0.35, 0.35)
513  the best app i've ever come across,i was liter...     (0.6666666666666666, 0.5666666666666667)
514   very entertaining & easy to use app. loving it❤️     (0.5611111111111112, 0.8977777777777778)
515  it was fun lol but i just didnt getting all th...     (0.6333333333333334, 0.5499999999999999)
516  this app is really good. the features are also...                    (0.7, 0.6000000000000001)
517             very easy and a lot of fun in editing.                   (0.43166666666666664, 0.6)
518  it's amazing sharing apps gratified for this p...                    (0.7500000000000001, 0.9)
519  thx to the damelio familie because i'm able to...                               (0.25, 0.3625)
520  nys is a great place to work for a well and ve...                    (0.3, 0.4833333333333334)
521  amazing, like the new version. just started an...     (0.4121212121212121, 0.6515151515151515)
522  easy to use: i love it bc it's nice and it tak...     (0.4708333333333333, 0.7708333333333334)
523  i got to know about this application from my f...                                 (0.9, 0.875)
524  very fun to use. it keeps me busy when i'm bor...                (-0.003333333333333336, 0.52)
525  i love this app so much for me is way better t...   (0.29583333333333334, 0.41250000000000003)
526  i love this app it is so fun to make mini musi...    (0.43333333333333335, 0.4666666666666666)
527  no other app but this tik tok video editor is ...    (0.15416666666666665, 0.6416666666666666)
528  beautiful app but my videos keep glitching aft...                                  (0.85, 1.0)
529  5 star witout any reason because its makes bet...                 (-0.026666666666666672, 0.6)
530  i like the way i can make videos with out it g...                                   (0.0, 0.0)
531  this app is the best app love this app and it'...                    (0.5, 0.6333333333333333)
532  fun app! brings out the creativity in me...goo...                           (0.732421875, 0.2)
533  this app is very good but the problem is too s...    (0.30499999999999994, 0.5900000000000001)
534  very nice app i am giving 5 star becoz i like ...                  (0.41333333333333333, 0.52)
535  i really like it, it has everything that tikto...                                  (0.6, 0.25)
536  application is always promising best services ...                                  (0.75, 0.7)
537  i am defining myself as a satisfied user of th...                                   (0.5, 1.0)
538     very nice n easy to use app for making videos.     (0.6066666666666667, 0.9166666666666667)
539  because of this, i never remove it. after all,...                                   (0.0, 0.0)
540  thriller is so awesome....i enjoy every bit of it                                   (0.4, 0.5)
541  this is really good signal goes fast it doesnt...    (0.44999999999999996, 0.6000000000000001)
542  this app outstandingly brilliant!.buh wai' a q...                 (0.4583333333333333, 0.6875)
543  i love it. it's better than tik tok. buut the ...                                  (0.5, 0.55)
544  i love it so easy to use and convenient it's a...      (0.5194444444444445, 0.774074074074074)
545  the dance page is really good and they have al...                    (0.7, 0.6000000000000001)
546  great app to post videos currently helping ban...    (0.3333333333333333, 0.44999999999999996)
547  i love this app it gives you energy and i love...                                   (0.5, 0.6)
548                       awesome...better than tiktok                                   (0.0, 0.0)
549  i love this app because you get to do really d...                                  (0.35, 0.4)
550                               it is an amazing app                    (0.6000000000000001, 0.9)
551                               its nice and amazing                   (0.6000000000000001, 0.95)
552                                 good for promotion                    (0.7, 0.6000000000000001)
553  triller is dope been using it for a while now....                                   (0.0, 0.0)
554                 really fun and cool video editing.   (0.32499999999999996, 0.42500000000000004)
555  i love this app it helps ne be more axtive on ...     (0.2916666666666667, 0.4916666666666667)
556       great but needs more music and extended time                                (0.65, 0.625)
557  i can't get enough of this tik tok since i've ...    (0.2916666666666667, 0.39166666666666666)
558    very good for editing videos and very addictive    (0.45499999999999996, 0.8900000000000001)
559  this is a really good app if you're bored and ...   (-0.10000000000000002, 0.8250000000000001)
560  use variety of different filters are available...                                   (0.2, 0.5)
561  this app is awesome i love it  but it took a l...                                  (0.75, 0.8)
562  man triller the best i use it all the time and...                                   (1.0, 0.3)
563                                       veryy good o                    (0.7, 0.6000000000000001)
564  it is very nice but must you always post the e...                                  (0.78, 1.0)
565  wonderful. this app has made me so popular and...     (0.3777777777777778, 0.7000000000000001)
566  this is a great app since tiktok could be gett...                                  (0.8, 0.75)
567  great app love the customization options and t...                                (0.65, 0.675)
568  keep your videos private upload until you turn...                                (0.5, 0.3375)
569  this is great you should make more apps i thin...      (0.5472727272727272, 0.610909090909091)
570  i love it i never knew i can dance but with th...   (0.30833333333333335, 0.49166666666666664)
571  beat video making app yet.......keep up the go...                    (0.7, 0.6000000000000001)
572  i have my own brand thank you for recording wh...                               (0.55, 0.8125)
573  great app for home music videos, very much aes...                                (0.53, 0.505)
574  i've tried various tik tok apps before, but th...                                   (0.5, 0.4)
575  take a look at this photo editor's birthday pi...                                   (0.0, 0.0)
576  this app is really really cool the thing i lik...                   (0.45, 0.8833333333333333)
577  this app is wonderful u can make videos with a...                                   (1.0, 1.0)
578  good app because its better than tiktok and it...     (0.4666666666666666, 0.5666666666666668)
579  i love this app ,it is so good to create a vid...                    (0.6, 0.6000000000000001)
580  its new kinda stuff getting lately developed a...   (0.11818181818181818, 0.37727272727272726)
581  this app is the urgent n expensive app ever! i...                (-0.2125, 0.6499999999999999)
582                                 1 of the best apps                                   (1.0, 0.3)
583  amazing app love it so much, great for music s...                   (0.6333333333333334, 0.75)
584                   what an amazing app... i love it                                 (0.55, 0.75)
585  this app is wonderful it helps me edit videos ...                             (0.4375, 0.6875)
586  such a fun app to create music videos for my f...    (0.26666666666666666, 0.5666666666666667)
587  it is great and i think its for all ages so ma...             (0.88828125, 0.8194444444444444)
588  i love this app....its great for promoting any...     (0.4787878787878788, 0.6015151515151516)
589  thriller is the definition of new video modern...   (0.24545454545454545, 0.41818181818181815)
590  woww amazing app. better then tiktok .. nd all...     (0.5333333333333333, 0.6666666666666666)
591  love this app. so easy to use and a great addi...     (0.5777777777777778, 0.7277777777777779)
592  it is a very good app for music video .i reall...                  (0.705, 0.6900000000000001)
593  it's the best app for an armblink so many song...                                  (0.75, 0.4)
594  i love it i pray to god everyday that i become...    (0.33999999999999997, 0.6000000000000001)
595                                    very fast views                                 (0.26, 0.78)
596  love! love! love this app!! so many cool graph...                              (0.57625, 0.59)
597  the new update is making triller very boring i...   (-0.07121212121212121, 0.6265151515151516)
598  coolest way to put a bunch of videos together ...                                   (0.6, 1.0)
599      this is extremely amazing. no words for it ❤️                    (0.6000000000000001, 0.9)
600  this app be giving me joy but why can't the vi...                                 (0.4, 0.225)
601  literally so fun when you're with friends!! wo...                           (0.732421875, 0.2)
602  very nice and very beautiful trollar app uses ...    (0.4025000000000001, 0.46388888888888896)
603  i love it...plz add the duet option too...and ...                                  (0.5, 0.55)
604   it's very amazing...i can't explain it out...!!!                              (0.390625, 0.3)
605  it is soooo good... i actually enjoy making vi...                                 (0.55, 0.55)
606  who know video editing it's very awesome for t...                                   (1.0, 1.0)
607   superb app but where we can select our sound ???                                   (0.7, 0.7)
608  it wasn't what i was expecting i saw unlike ot...                                 (0.1, 0.165)
609  anything social im all for it great way for co...     (0.4166666666666667, 0.4083333333333333)
610  bro it's fun and they have the best music like...                    (0.6, 0.3666666666666667)
611  nice app and a new platform for artist to pres...   (0.24545454545454545, 0.48484848484848486)
612  the user interface of this application has bee...                                 (0.9, 0.875)
613  the best so far ... so many downloaders easy t...     (0.5066666666666666, 0.6466666666666667)
614  love the app. it's obviously more popular with...    (0.26000000000000006, 0.6199999999999999)
615  its nice its better dan tiktok but they have t...     (0.5333333333333333, 0.6666666666666666)
616  it is the best app ever, and it doesn't try to...                                  (0.7, 0.55)
617  awesome app  ethan kline is a giant soy boy an...     (0.3392857142857143, 0.5357142857142857)
618  it's awesome to bring you you can make videos ...                                   (1.0, 1.0)
619  a good way to talk to people and show people w...                  (0.37727272727272726, 0.51)
620      triller is full of fun and best features ever    (0.5499999999999999, 0.35000000000000003)
621  i make lots of funny friday videos and it is v...                              (0.625, 0.9875)
622  thank u for this app. since tiktok os getting ...                                  (0.8, 0.75)
623    love using this app to create fun music videos!                                (0.4375, 0.4)
624         this time triller is hit  i really love it                                   (0.5, 0.6)
625                very fun. make own video with music                                (0.495, 0.63)
626  love the app its a little slower than tiktok b...    (0.10416666666666667, 0.7000000000000001)
627  it is slow but it is great that it's competito...     (0.3333333333333333, 0.5833333333333334)
628  the filter should be at least be cool for andr...                (0.024999999999999994, 0.525)
629  its really enjoyable .i really love it its fun...                              (0.525, 0.5375)
630  it is. awesome  and you can see videos that ar...                                   (1.0, 1.0)
631     great app... nice design, keep up the good job     (0.6999999999999998, 0.7833333333333333)
632  its really good for andriod phone awww first i...                   (0.37, 0.6866666666666666)
633  great app for promotion as well as fun videos ...   (0.40909090909090906, 0.47613636363636364)
634    it's a very cool app ... of short video making.                (0.22749999999999998, 0.5725)
635  love this and it's the best among the rest.. l...                    (0.5, 0.6333333333333333)
636  i've never seen a better tik-tok video editor ...                                   (0.5, 0.5)
637  i think triller app does easy work for young e...    (0.26666666666666666, 0.6166666666666667)
638    its really easy to use and rly fun to play with     (0.3666666666666667, 0.5166666666666667)
639        issues appear fixed and it's working again.                                   (0.1, 0.2)
640  multiple options and easy to use ☺️ triller rocks    (0.21666666666666667, 0.4166666666666667)
641  i love everything about this app especially if...    (0.17777777777777778, 0.5555555555555556)
642  quick and simple! this is the next biggest thing!    (0.1111111111111111, 0.28571428571428575)
643  it is fun i like to make videos with my family...                                 (0.35, 0.35)
644  its so fun its just like tiktok i enjoy this a...                 (0.32499999999999996, 0.325)
645  i love how we can do any video we want and jus...                                (0.4375, 0.4)
646  very slow.. requires fast net speed but amazing..                 (0.10250000000000001, 0.505)
647  great app so far if you love to try different ...                               (0.35, 0.7375)
648  super fun. good app to use with family and fri...    (0.4444444444444444, 0.48888888888888893)
649  one of my friends told me to install this app ...                                  (0.8, 0.75)
650  it is an amazing app but i don't get any like ...                    (0.6000000000000001, 0.9)
651  triller is the bomb i love watching fights and...                                (0.65, 0.675)
652     very exciting and great for my music and fans.                               (0.595, 0.875)
653  pls can you add some dope filters as in snapch...                                   (0.0, 0.0)
654  easy alot of different mainstream quality's it...    (0.21666666666666667, 0.7166666666666667)
655  the best make all my videos the best it can be...                                   (1.0, 0.3)
656  triller is a nice and most amazing app ever. i...                                 (0.55, 0.75)
657                       creative app, quick and easy     (0.4222222222222222, 0.7777777777777778)
658  omg this is the best video making app i ever s...     (0.7666666666666666, 0.5499999999999999)
659  if the owner created tt i love tik tok its ama...     (0.5666666666666668, 0.7999999999999999)
660  that's why i never remove this program, since ...     (0.2857142857142857, 0.5357142857142857)
661  i love making videos on here seriously one of ...     (0.3888888888888889, 0.5222222222222223)
662  its really good but what about adding pictures...                    (0.6499999999999999, 0.8)
663  good alternetive app its best actually loved i...                                 (0.7, 0.675)
664  i really love this app. great app for video ed...                                (0.65, 0.675)
665  i really enjoy it like u can post a video or c...    (0.39999999999999997, 0.7000000000000001)
666  hello! is there a way to remove watermarks whe...                                   (0.0, 0.0)
667  love it very easy to navigate and just like ti...                    (0.5316666666666667, 0.8)
668  easy to use and way better than tik tok if you...     (0.4666666666666667, 0.6666666666666667)
669       its fun, easy, and free! what else you want?    (0.41111111111111115, 0.6111111111111112)
670  pls i love the app..but after doing everything...                                   (0.5, 0.6)
671  i have been the most frequent user of this tik...                                   (0.3, 0.4)
672         it has all the trending music. its amazing                    (0.6000000000000001, 0.9)
673  i love how you can make videos and shuffle the...                               (0.425, 0.625)
674  best app you can use to make music videos for fun                                 (0.65, 0.25)
675  the app looks promising but there are always w...                                 (0.5, 0.625)
676  thriller iz so much fun nd exciting to make vi...                                   (0.3, 0.5)
677  hello triller your app is osm but one this is ...                                   (0.2, 0.2)
678           one of the better sources to watch media                                   (0.5, 0.5)
679  this is cool you can dance on triller watch pe...                   (0.45, 0.5583333333333332)
680  just having a perfect time and plus... people ...                                   (1.0, 1.0)
681  after putting frame on my photo i can also app...                                   (0.0, 0.0)
682  this great tik tok video editor app in general...                 (0.42500000000000004, 0.625)
683  thank you to the developer for this applicatio...                                 (0.33, 0.38)
684  this app is amazing but i need to know how to ...                    (0.6000000000000001, 0.9)
685  triller exclusives are awesome. as an author i...                               (0.675, 0.775)
686  i like it very much honestly this one is just ...                                   (0.6, 0.9)
687           fun easy to use so many filters for free     (0.4083333333333333, 0.5833333333333334)
688  it's awesome and interesting if you download y...                                 (0.75, 0.75)
689  put photo frames and mein colleges out of it w...                                   (0.0, 0.0)
690  really appreciate the app, it is helping my mu...                                   (0.2, 0.2)
691  last place left where i can watch my favourite...                   (0.0, 0.03333333333333333)
692                              nice video editor app                                   (0.6, 1.0)
693           the app seam's great first time using it                  (0.525, 0.5416666666666666)
694                         i love the whole whole app                    (0.3, 0.4666666666666666)
695                     this is a very good app for me     (0.9099999999999999, 0.7800000000000001)
696                         i love this apk so amazing                                 (0.55, 0.75)
697    excellent platform for artist and songwriters .                                   (1.0, 1.0)
698                         it has a lot of potential!                                   (0.0, 1.0)
699  there are a slew of birthday-themed picture ef...                                   (0.4, 0.4)
700                       very easy and fun to operate                   (0.43166666666666664, 0.6)
701  triller is one of the best app so far.i enjoy ...                 (0.41999999999999993, 0.445)
702  this is a very enjoyful app.....❣️ and i'm ver...                                   (0.2, 0.3)
703  wow its like tik tok i really like this app th...                   (0.15000000000000002, 0.6)
704  the best easy to download thing u need thank y...     (0.5444444444444444, 0.4444444444444444)
705  i love thriller it is so fun and is very produ...     (0.3333333333333333, 0.3666666666666667)
706  it’s amazing to have this application and i wo...                    (0.6000000000000001, 0.9)
707  this is the best app i have ever used for vide...                    (0.6, 0.3333333333333333)
708  dopest app ever ...jus wish i could do videos ...                                 (0.0, 0.625)
709  i love triller ❤❤❤ every single tap on the app...     (0.3650793650793651, 0.6047619047619047)
710  it is hard because i am new but if you keep us...  (-0.07765151515151517, 0.49810606060606055)
711  its super good. i didn't hesitate the first ti...     (0.3433333333333333, 0.5580952380952381)
712         amazing videos, life is good with triller.                                 (0.65, 0.75)
713  well i think this is a good app because it cou...                  (0.35, 0.30000000000000004)
714  awesome fun exciting app for my family and i t...                                 (0.52, 0.72)
715   really good app quality music its fun in general   (0.35000000000000003, 0.43333333333333335)
716  great app but sometimes videos lag but other t...                  (0.4916666666666667, 0.625)
717  it’s very easy to use this application for mus...     (0.4066666666666667, 0.6666666666666666)
718  the best yet video app...i love everything abo...                    (0.5, 0.4666666666666666)
719  its the best video creator and editor with man...                                  (0.75, 0.4)
720  it's great so far and the video effects is ama...                    (0.5, 0.8833333333333333)
721  want a big update in this app for lipsync vide...                                   (0.0, 0.1)
722  it's very addictive when i start making music ...                                   (0.0, 1.0)
723  plzz add the option of posting videos in frnds...                                   (0.0, 1.0)
724  its a fun interaction and its a better editor ...                                  (0.4, 0.35)
725  best video appi highly recommend it to those w...                   (0.5533333333333333, 0.48)
726  very recommended app for underground independe...   (0.26666666666666666, 0.47500000000000003)
727  it's my favorite but i use this app with othea...                  (0.345, 0.7633333333333333)
728  excellent app i love this you create you own v...                    (0.6, 0.7000000000000001)
729  good app for creation and fun with friends and...                                   (0.5, 0.4)
730  it fun it got good music and i love to dance a...                                   (0.5, 0.5)
731               love it just add more filter options                                  (0.5, 0.55)
732  they are very good and have all the songs you ...     (0.9099999999999999, 0.7800000000000001)
733  took the fun out of the app when you could no ...                                   (0.3, 0.2)
734  the very very app is that most valuable lesson...                  (0.197, 0.3796666666666667)
735              handiest pocket media tool out there!                                   (0.0, 0.0)
736  best feel in making a personalized music video...                                  (0.8, 0.65)
737             best video app ever for all platforms.                                   (1.0, 0.3)
738  the operating system of this grave tik tok vid...                                   (0.1, 0.3)
739  mad ass expression and creativity using your a...                   (0.03749999999999998, 0.8)
740  triller is awesome and american owned so much ...                                   (0.5, 0.5)
741  now with this photo editor explore the collect...                                   (0.0, 0.0)
742  cool tho.. just that it sends out error when t...                                 (0.35, 0.65)
743  its a good starter kit to the next level ...my...    (0.39999999999999997, 0.5333333333333333)
744                  very good app to show you talent.     (0.9099999999999999, 0.7800000000000001)
745  great and i will always consider this app as a...                                (0.65, 0.875)
746  thisbis so fun and cool to dance to your favor...     (0.3833333333333333, 0.6166666666666667)
747  i love. this app it is better than tic toc and...                   (0.39999999999999997, 0.5)
748  honestly the best app to use when you're bored...     (0.3666666666666667, 0.7333333333333334)
749  fun crazy a really good app me n my daughter c...    (0.13333333333333333, 0.5666666666666668)
750  i love it just wish u could pause takes instea...     (0.3333333333333333, 0.7333333333333334)
751     ❤️❤️❤️❤️ best video app. vlog app. no issues!!                                   (1.0, 0.3)
752   with time i can pick up amazing videos for 30sec                    (0.6000000000000001, 0.9)
753  great but am recommending for more effects and...                                (0.65, 0.625)
754  jus need more.effects the old options where go...    (0.4333333333333333, 0.43333333333333335)
755  i am enjoying the excitement of music video ed...                                   (0.5, 0.6)
756                    excellent app for video editing                                   (1.0, 1.0)
757  it's dope but i do miss the old one... here i ...                                   (0.1, 0.2)
758  it is awesome i can use it for my creativity s...                                   (1.0, 1.0)
759  triller is a best video app its effect is very...                                (0.955, 0.54)
760  love the app it gets your creative juices flow...     (0.6666666666666666, 0.8666666666666667)
761  i love triller but the problem is i can mix my...                                   (0.5, 0.6)
762                 very nice video editing experience                                  (0.78, 1.0)
763  awesome and i really have fun expressing mysel...                    (0.5, 0.4666666666666666)
764  me and my 3 sisters and 4 brothers love this s...                                 (0.375, 0.4)
765  i've used other apps, but this one is the best...                             (0.4375, 0.3375)
766   one of the best platforms. i love using triller.                  (0.75, 0.44999999999999996)
767  have you as well and that you can get it out i...                 (-0.07250000000000001, 0.38)
768  i love thriller videos the dancing etc. tune i...                                   (0.5, 0.6)
769  best app to show your talent pls come on trill...                                   (1.0, 0.3)
770  i really enjoyed it but i don't know why my us...                                   (0.5, 0.7)
771  why is it only for videos and not for pictures...                                   (0.0, 1.0)
772  the best video maker i have ever used this app...                             (0.34375, 0.575)
773  i love the app and its hope it gives me a bett...                               (0.5625, 0.55)
774  this app has been real helpful and great for p...                                 (0.5, 0.525)
775  its amazing app... and in this app various typ...                   (0.30000000000000004, 0.7)
776  it's a wonderful app and it creates a lot of v...                                   (1.0, 1.0)
777  i love triller!! such a fun app to create good...             (0.4890625, 0.47500000000000003)
778    loving it, and my workout videos look awesomeee                                  (0.6, 0.95)
779  i love the app it's the freeway to try to prom...                                   (0.5, 0.6)
780  it was good just have low storage do need a up...                  (0.35, 0.45000000000000007)
781       i love this app for music videos! woot woot!                               (0.78125, 0.6)
782               time killer app.. good video editing                    (0.7, 0.6000000000000001)
783     funny and fun to use, alot of unexpected views    (0.21666666666666667, 0.7333333333333334)
784  pretty simple yet powerful tool. i'm liking it...                 (0.1625, 0.8392857142857143)
785  i hope it work cuz every time i download some ...                                   (0.0, 0.0)
786  this app is so nice..i like the it shuffle❤️❤️...                                 (-0.05, 0.4)
787  it's amazing you can edit your video am really...                                 (0.55, 0.75)
788  its pretty nice its good cuz i got banned from...                                 (0.48, 0.75)
789  i like triller because my dream is to be a dan...                    (0.7, 0.6000000000000001)
790    really good n helpful for musicians and artists                    (0.7, 0.6000000000000001)
791                 it's the best music video app ever                                   (1.0, 0.3)
792  i love the fact that i'm able to merge videos ...                                (0.5, 0.6125)
793                        it makes video editing fun!                                 (0.375, 0.2)
794                         best of all video editing                                    (1.0, 0.3)
795  nice app keep it up and try making your shuffl...                                   (0.6, 1.0)
796  this is where everyone should be not tik tok, ...                                  (0.6, 0.25)
797  great way to meet and get to know new people, ...     (0.7282315340909091, 0.7011363636363637)
798  sir please update this app same like tiktok i ...      (0.4144444444444444, 0.523888888888889)
799  osm app it is easy to use u can be successful ...     (0.6458333333333334, 0.8458333333333333)
800  just discovered this platform and i wanna ask ...                                   (0.0, 1.0)
801           nice experience with thriller. great app                                 (0.7, 0.875)
802  so fun!!! i love this app alreasy after first ...           (0.233984375, 0.43333333333333335)
803  i love this app it is better than tiktok it sh...                                  (0.5, 0.55)
804                    it's very good in editing video     (0.9099999999999999, 0.7800000000000001)
805  this app is fun & for a 52 year old i can figu...   (0.05000000000000001, 0.16666666666666666)
806  great song love that michael songs and dances ...                             (0.5625, 0.7375)
807  good. you need advertising in india via tv and...                    (0.7, 0.6000000000000001)
808                             easy to learn and fun      (0.3666666666666667, 0.5166666666666667)
809  best app for music creator's!! love it new #hi...     (0.5454545454545454, 0.4515151515151515)
