                                      extracted_emojis                               Sentiment_score
394  it's great. it does everything other leading m...               (0.018750000000000017, 0.78125)
395  always very reliable to connect with love ones...                   (0.555, 0.6163888888888889)
396  this is great! my cell provider limits respons...      (0.5160256410256411, 0.5397435897435897)
397  greetings. so far- so goodie! i utilize the si...                   (0.205, 0.4800000000000001)
398  if we had the ability to edit messages as well...      (0.5333333333333333, 0.6333333333333333)
399  the best. very happy! my only *gripe* is not b...      (0.6302083333333334, 0.6708333333333333)
400  amazing. has all of the features of whatsapp a...     (0.28750000000000003, 0.7833333333333333)
401  i just joined signal in the last couple of wee...    (0.30416666666666664, 0.40277777777777785)
402  in this dystopian era of data harvesting, gove...     (0.10416666666666667, 0.4083333333333334)
403  i really love the app! and i have already sugg...                   (0.375, 0.7000000000000001)
404  it works just as good as verizon message plus,...                     (0.7, 0.6000000000000001)
405  tried it as an alternative to zoom. works grea...      (0.3166666666666667, 0.4083333333333333)
406  i absolutely love disappearing messages! i fee...      (0.6166666666666667, 0.8666666666666667)
407  the best app and most convenient alternative s...                                   (0.75, 0.4)
408  it's such a personalized feel. i really like m...                                (0.175, 0.425)
409  has to be the best text messaging app i have e...     (0.39999999999999997, 0.3523809523809524)
410  the truly secure way to communicate without ad...                     (0.3, 0.4333333333333333)
411  been using it for four years and loving the ap...      (0.5166666666666667, 0.6916666666666668)
412  it's awosam experience using app and most impo...                     (0.6333333333333333, 0.6)
413  great app and even greater devs, they actually...      (0.2893939393939394, 0.4174242424242425)
414  i really do love this app so much, but they ha...      (0.2528138528138528, 0.4935064935064935)
415  the app. is great and very easy 2 use. have ne...     (0.45444444444444443, 0.7083333333333334)
416  signal could be good. but since they are no lo...      (0.2333333333333333, 0.7666666666666666)
417  hi, i am unable to set custom notification ton...   (-0.16666666666666669, 0.41666666666666663)
418  i am impressed, seems to work perfectly. notif...                                    (1.0, 1.0)
419  saving people. thanks. also incoming video cal...     (0.18888888888888888, 0.4666666666666666)
420  excellent video connection. lagging on video m...       (0.638888888888889, 0.7000000000000001)
421  great app for communicating with family and fr...      (0.4895833333333333, 0.5166666666666667)
422  excellent app... if you started to use this ap...                   (0.425, 0.5466666666666666)
423  the best private chat app available. everyone ...    (0.40499999999999997, 0.31500000000000006)
424  great app!! i love the security it provides al...                              (0.5125, 0.6125)
425  i love the full screen video chat. also it's n...                                 (0.39, 0.605)
426  great phone connection. can't say anything neg...                    (0.45, 0.6166666666666667)
427  very awesome app. i am very satisfied with thi...                                (0.312, 0.876)
428  great app. does all i want and more. great way...                                   (0.6, 0.62)
429  great app that enhances confidentiality for al...     (0.18888888888888888, 0.3194444444444444)
430  excellent.! it's just what i need. excellent f...                                    (1.0, 1.0)
431  this app is not just for hiding messages you a...     (0.17500000000000002, 0.6000000000000001)
432  great option for staying in touch with family ...     (0.37666666666666665, 0.5366666666666667)
433  signal has some very practical & special featu...    (0.18571428571428572, 0.45714285714285713)
434  has all the bells and whistles of the most pop...     (0.44000000000000006, 0.5149999999999999)
435  easy communication , believe it as a secure co...      (0.2777777777777778, 0.5777777777777778)
436  works like fb messenger but is private. easy t...      (0.2888888888888889, 0.6805555555555557)
437  very user friendly. useful customizations. ove...     (0.2016233766233766, 0.26493506493506497)
438  secure messages, can't be hacked by sim swop, ...                              (0.1375, 0.4875)
439  just a solid launcher that keeps it simple wel...                    (0.04, 0.2805357142857143)
440  perfect app for private communication. switche...      (0.3333333333333333, 0.4583333333333333)
441  i downloaded this after whatsapp started to ch...                                    (0.5, 0.7)
442  signal is outstanding, the best thing since sl...    (0.49333333333333335, 0.48500000000000004)
443  hello please, please, always be safe and secur...                                 (0.25, 0.375)
444  nothing but good experience with this app. whe...      (0.2333333333333333, 0.7000000000000001)
445  it doesn't show online and offline. it should ...                                  (0.0, 0.725)
446  oh my god! what a excellent app for private me...                              (0.55625, 0.595)
447  just wish you could customize appereance more!...                    (0.09833333333333336, 0.5)
448  in this age of covid ,phishing, eves dropping ...     (0.37321428571428567, 0.5750000000000001)
449  i use it as my default sms app which brings al...                              (0.1875, 0.4875)
450  i've been using this app since march 2017. i b...                                   (0.3, 0.15)
451  it's so privacy and so easy in video calls and...     (0.32708333333333334, 0.6770833333333334)
452  the best private messaging app, both for user ...                                 (0.5, 0.3375)
453  we need to do all we can to stand up and own o...                 (0.33125, 0.6770833333333334)
454  far better than the alternatives, easy to tran...     (0.38055555555555554, 0.7777777777777778)
455  if i could give them 10 stars i would!!!! i am...      (0.5263888888888889, 0.9111111111111111)
456  fact is that the federal scumbot's little offs...                   (0.053125000000000006, 0.6)
457  the best app for communication in a world wher...     (0.3333333333333333, 0.47500000000000003)
458  the only thing i would find good about an appl...                                (0.6525, 0.67)
459  really, really good. unfortunately, people see...     (0.06666666666666665, 0.5750000000000001)
460  if there is name to privacy, it is signal. qua...                                   (0.6, 0.55)
461  nice surprise. signal is very easy to use and ...                     (0.5816666666666667, 1.0)
462  safe & reliable messaging app, very fast & smo...                    (0.39, 0.5700000000000001)
463  fully functional as advertised. so far no comp...                                    (0.1, 1.0)
464  love the app, keep up the great work! love the...                                 (0.575, 0.64)
465  it's the best instant messaging app on android...     (0.2857142857142857, 0.38968253968253963)
466  i rate a five reason being is it's so much eas...     (0.45833333333333337, 0.5833333333333334)
467  i like it but if friends dont want to use it i...                              (0.0625, 0.6875)
468  working great. no issues i can speak of. and i...      (0.3666666666666667, 0.4833333333333334)
469  does what its supposed to do. interface is not...    (0.19166666666666665, 0.34722222222222227)
470  i use this to run a support group and this is ...      (0.3066666666666667, 0.5308333333333335)
471  like ability to create and manage text groups ...                     (0.4000000000000001, 0.9)
472  you get a great sense of security while using ...                                  (0.5, 0.575)
473  when it comes to signal i've never had a singl...     (0.20408163265306123, 0.5663265306122449)
474  inter operatable messaging service should be l...                                    (0.4, 0.4)
475  simple and fast app for texting. lot more secu...                (0.14375, 0.45803571428571427)
476  as of july 2022, i haven't experienced any pri...                   (0.26875000000000004, 0.55)
477  i like signal as it gives a very clear picture...      (0.3231428571428571, 0.4368095238095238)
478  want a messenging app as good / identical in e...                   (0.35, 0.30000000000000004)
479  it's been so much easier to facilitate the mur...     (0.18666666666666668, 0.3066666666666667)
480  the app is simple and interesting but why is i...     (0.16666666666666666, 0.6190476190476191)
481  signal is a great instant messaging app. it's ...     (0.43333333333333335, 0.6388888888888888)
482  signal is great and almost neck in neck with w...                                   (0.8, 0.75)
483  signal runs privacy and security processes in ...                                    (0.0, 0.0)
484  only app that is encrypted left that i know of...                                 (0.2, 0.6875)
485                  easy to use. more secure than sms      (0.4444444444444445, 0.6444444444444445)
486         good secure and comfortable..thankfully...                    (0.55, 0.6000000000000001)
487  it's great, no new features please edit: pleas...     (0.16590909090909095, 0.5397727272727273)
488                 very safe and easy to share files.      (0.5416666666666667, 0.7416666666666667)
489              easy to use and a great app for work.      (0.6166666666666667, 0.7916666666666667)
490          great feature set, great user experience.                                   (0.8, 0.75)
491  app has issues. still giving 5★ for the privac...                     (0.3666666666666667, 0.5)
492  this is so far a very good app. i hope they co...     (0.33666666666666667, 0.7183333333333334)
493  please don't enable pip mode for audio calls. ...                   (0.15000000000000002, 0.25)
494  it sounds like the most reliable app for commu...                  (0.14166666666666664, 0.575)
495        fast development and a great messaging app.                                  (0.5, 0.675)
496  love it! the privacy settings are great. sugge...                   (0.365, 0.5877777777777777)
497  great app, so 5*. just that some friends are h...     (0.39999999999999997, 0.5916666666666667)
498  if you are looking for an easy to use, secure,...      (0.3466666666666667, 0.6066666666666667)
499  signal is a fully functional, easy to use alte...      (0.4055555555555556, 0.6930555555555555)
500         good app. more private way to communicate.     (0.39999999999999997, 0.4916666666666667)
501  i love signal and i wish i could get all my fr...                                    (0.5, 0.6)
502  its a great im im really enjoying it thank you...                     (0.6, 0.7833333333333333)
503  as it is open source, it is far more secure th...    (0.11035714285714286, 0.47178571428571436)
504  i like the app. i wish the video of self could...    (0.14107142857142857, 0.45714285714285713)
505  does not suppor split screen or go from image ...                                    (0.1, 0.4)
506  very happy with signal. i've used it for years...     (0.28733766233766234, 0.3887445887445887)
507  just started using it and have been enjoying t...                                    (0.5, 0.6)
508  i just want maximum privacy and security. i do...    (0.12142857142857144, 0.47380952380952374)
509  excellent app. allows for larger files to be s...      (0.3333333333333333, 0.5256410256410257)
510  excellent open source end to end encrypted mes...                                   (0.5, 0.75)
511  issues transferring to another device, or havi...                                  (0.4, 0.375)
512  the signal folks worked out all the kinks the ...                                    (0.5, 0.9)
513  love yourself first but also the impound of th...       (0.3965909090909091, 0.496969696969697)
514  easy to use and navigate, like how most sms ap...     (0.4055555555555556, 0.48888888888888893)
515  some safe haven? in these times where privacy ...     (0.23904761904761904, 0.6519047619047619)
516  great alternative to whatsapp! i've been using...      (0.2533333333333333, 0.7207936507936509)
517  i'd replace whatsapp with signal any day. call...                  (0.3075, 0.4825000000000001)
518  my main communication app. has everything i ne...                   (0.11333333333333331, 0.54)
519  guys, can you please stop update spam on the d...                                   (-0.8, 0.9)
520  i like this app a lot. i wish group admins cou...                                    (0.0, 0.1)
521  it is reliable, easy to use, feels safe, video...      (0.5444444444444444, 0.6444444444444445)
522         excellent! very useful and neat-o deluxe.       (0.6633333333333334, 0.6333333333333333)
523                always reliable and easy to operate     (0.43333333333333335, 0.8333333333333334)
524  if you want ur data to secure than use this ap...    (0.06666666666666667, 0.44166666666666665)
525  been using this for a very long time. been ver...     (0.31035714285714283, 0.5589285714285714)
526             great app. simple, efficient and free!     (0.43333333333333335, 0.6357142857142858)
527  overall a simple and a clean app. the interfac...     (0.15666666666666668, 0.4423809523809523)
528  cool app but be careful who you follow. fake a...    (-0.08333333333333333, 0.8833333333333333)
529  good alternative if you're unhappy with how ot...               (0.033749999999999995, 0.60375)
530                 exceptional app, totally reliable.                   (0.3333333333333333, 0.875)
531  great app and used it a few times but after th...      (0.1840909090909091, 0.3261363636363636)
532  easy to use and a great way to chat with frien...      (0.6166666666666667, 0.7916666666666667)
533  simply the more private and easy way to commun...                     (0.3, 0.5192460317460318)
534  does everything i need it to do...dont change,...                                    (0.0, 0.0)
535             very good private service for texting!     (0.45499999999999996, 0.5775000000000001)
536  it is awesome like the settings for disappeari...                                    (1.0, 1.0)
537  great texting app, i understand it is encrypte...                                   (0.8, 0.75)
538  it's a very versatile message app. it works we...                                    (0.2, 0.3)
539  the ability to text people not on signal makes...                    (0.16666666666666666, 1.0)
540  after my android messanger kept constantly fai...      (0.4022619047619047, 0.5413095238095239)
541  my favorite messenger. has end to end encrypte...                                    (0.5, 1.0)
542  signal is best for communication. is free and ...      (0.4708333333333333, 0.5635416666666667)
543  really enjoying signal. wish everyone i knew w...                                    (0.5, 0.6)
544  good but a lot of features to be added. consid...      (0.3851851851851852, 0.6555555555555554)
545                      simple , efficient and fast !                  (0.125, 0.47857142857142854)
546  feel safe on signal. friends who value securit...                                    (0.5, 0.5)
547  love knowing my communication is genuinely pri...                     (0.5, 0.6583333333333333)
548  nice app, privacy policies are so good and mai...                     (0.6499999999999999, 0.8)
549  this app is one of a kind and am happy using i...     (0.36666666666666664, 0.7583333333333333)
550  was a bit sluggish after installing but got be...                                    (0.5, 0.5)
551  app locking is not good ,and for secret chats ...     (0.01666666666666668, 0.6833333333333332)
552  great service for keeping up to date with friends                                   (0.8, 0.75)
553  i have no issues in the application in general...                (0.209375, 0.6109623015873016)
554  please add 'online' status when the person is ...                   (-0.13333333333333333, 0.6)
555  very good app      to use no ads at all well d...      (0.9099999999999999, 0.7800000000000001)
556                best message app available! period!                                (0.8125, 0.35)
557        quicker and less trouble than similar apps.   (-0.12222222222222223, 0.22222222222222224)
558  the best messaging app. could not imagine is n...                                    (1.0, 0.3)
559  i never realised that this could be a replacem...     (0.48333333333333334, 0.5791666666666666)
560  this app is superb. i feel very secure making ...                                  (0.76, 0.89)
561  great for work i don't have to clog up my phon...                                   (0.8, 0.75)
562  unlike for whatsapp, the desktop app on window...                                    (0.0, 0.0)
563  this app is very user friendly and provides pe...                             (0.2125, 0.44375)
564                  wonderful option and easy to use.      (0.7166666666666667, 0.9166666666666667)
565  very good for chats where privacy is a top pri...                   (0.705, 0.6400000000000001)
566  much needed alternative for a healthy competit...      (0.3423611111111111, 0.5886574074074075)
567  basic texting app with intuitive features. i c...    (0.13333333333333333, 0.27499999999999997)
568  unlike with whatsapp, the desktop version of t...    (0.08333333333333333, 0.24305555555555555)
569  well now i have let google set this up,its eas...                                    (0.0, 0.1)
570  very satisfied with what this app can do. i be...      (0.5495454545454546, 0.5793181818181818)
571  works amazing & offers the upmost privacy & en...                   (0.35000000000000003, 0.45)
572                   reliable and fairly easy to use.     (0.43333333333333335, 0.8333333333333334)
573  i wanna report a bug when you having a photo o...   (-0.03333333333333333, 0.19999999999999998)
574  an excellent private and safer alternative to ...                           (0.353125, 0.44375)
575  i've been using this app since last year but t...                               (0.265, 0.4625)
576  best communication app...international, secure...                    (0.7816666666666667, 0.65)
577  works ok no problems as of yet. used about 10 ...                                   (0.3, 0.75)
578  great app to use for messaging and voice/video...                   (0.44722222222222224, 0.65)
579  no complaints, works perfect for me. i do not ...     (0.18125000000000002, 0.7562500000000001)
580  really like the interface and user experience ...                                   (0.35, 0.4)
581  easy to use and works very well. i enjoy knowi...      (0.2583333333333333, 0.5020833333333333)
582  amazing app. i have a few messaging apps but t...                                  (0.4, 0.375)
583                    simple and quick communication.     (0.16666666666666666, 0.4285714285714286)
584  add the ability to quickly change the sim card...                     (0.3333333333333333, 0.5)
585  really liking signal. big points to the devs f...      (0.2146666666666667, 0.5666666666666667)
586  this is terrific! i'm trying to get everyone i...                   (0.225, 0.6065149136577708)
587  i have enjoyed the extra security while commun...                   (0.25, 0.39999999999999997)
588        great app, just missing black/amoled theme.                    (0.30000000000000004, 0.4)
589             quality of video call is good. respect                     (0.7, 0.6000000000000001)
590  full featured app that can easily replace sms ...     (0.13819444444444448, 0.4694444444444445)
591  does what it is supposed to do. i've had no is...                                    (0.4, 0.6)
592  i like that it's end to end encryption and is ...                                  (0.0, 0.375)
593  amazing app no ad's video and vice calling ver...     (0.36500000000000005, 0.6991666666666667)
594  it's become my go to app for messaging, secure...      (0.4166666666666667, 0.7166666666666667)
595  awesome app, works with wifi or service provid...                                 (0.54, 0.785)
596  been using it to stop the big tech from domina...    (0.01925925925925927, 0.42814814814814817)
597  best messaging app in my opinion. has almost a...                                    (1.0, 0.3)
598  excellent app. and well conceived: i have been...     (0.20596590909090906, 0.4636363636363637)
599  amazing app and very private i love it much mo...                     (0.4, 0.6218750000000001)
600  in 2022 has been working great. solid video ch...     (0.4916666666666667, 0.37083333333333335)
601  very easy to use esp when you transfer your ch...     (0.23498316498316493, 0.5413299663299663)
602  i feel much more relaxed that my messages and ...                                (0.25, 0.4375)
603  this is the best secured private communication...                                 (0.5, 0.3375)
604  simple and excellent chatting app , without ir...     (0.19999999999999998, 0.7190476190476192)
605  signal works well in every way i need it to, a...     (0.42708333333333337, 0.8020833333333334)
606  it's easy to access, doesn't cut you off, and ...     (0.43333333333333335, 0.8333333333333334)
607  fast, reliable, secure. stabile calls quality ...                    (0.30000000000000004, 0.6)
608  both video and audio quality wise it is an exc...     (0.20925925925925923, 0.5851851851851851)
609  i appreciate that they are paying heed to thei...     (0.21700680272108844, 0.4539115646258503)
610  pretty good. works well with my desktop and my...                                  (0.475, 0.8)
611  excellent messaging app. far better than other...                            (0.36875, 0.71875)
612             solid messaging app with data security                                    (0.0, 0.1)
613  really cool, thank you. the functions of view-...     (0.39285714285714285, 0.6214285714285713)
614             very stable application, well done ui.                                    (0.2, 0.3)
615  battery life issues resolved. using this as my...     (0.16666666666666666, 0.3333333333333333)
616  awesome app! when i first installed it the otp...                    (0.33, 0.4666666666666667)
617  a slicker whatsapp that has a few more bells a...    (0.05000000000000001, 0.44722222222222224)
618  an excellent and exciting app for personal sec...     (0.43333333333333335, 0.7000000000000001)
619  simple. secure. efficient. i do recommend this...                    (0.36, 0.5114285714285713)
620  please add the 'online' feature like whatsapp....                                    (0.0, 0.0)
621  last seen and online status should be added. f...                    (0.25, 0.2833333333333333)
622  good app_ but notification not work sometimes ...                     (0.7, 0.6000000000000001)
623  easy to install and use, very happy with it. p...      (0.23537037037037034, 0.740925925925926)
624      i am very happy with signal. no distractions.                                    (1.0, 1.0)
625  fantastic app for secure and reliable communic...      (0.3159090909090909, 0.5545454545454546)
626      really helpful tool and fast to send messages                                    (0.2, 0.4)
627  this is a great app for messaging. it does hav...                    (0.27222222222222225, 0.5)
628  not even counting the encryption i think this ...                                   (0.5, 0.15)
629  signal is amazingly solid and taking the spike...                            (0.2625, 0.353125)
630               exceptional. simple. secure. love it     (0.39166666666666666, 0.6392857142857143)
631       i like it. no ads, no issues. happy with it.                                    (0.8, 1.0)
632  still a great app with all the features i am l...                                   (0.8, 0.75)
633  like it since it is more secure than its main ...     (0.36944444444444446, 0.4777777777777778)
634           great. reliable. call quality excellent.                                  (0.9, 0.875)
635  great tool; easy to install and set up; easy t...     (0.36161616161616156, 0.5840909090909091)
636  very happy so far! even the video calling aspe...     (0.37416666666666665, 0.7150000000000001)
637           very good app for calling and messaging.      (0.9099999999999999, 0.7800000000000001)
638  best messaging service on the market. i love h...    (0.21041666666666667, 0.32291666666666663)
639  this app is most complete in all aspects. be i...                    (0.19999999999999998, 0.5)
640  works great. i like how you are able to lock a...                                (0.65, 0.6875)
641                       secure intuitive and stable.                                    (0.4, 0.6)
642  excellent performances, but outreach to market...                                    (1.0, 1.0)
643  backup is easy when switching phones. so far t...     (0.23333333333333334, 0.8583333333333334)
644  been on whatsapp for years but with the privac...     (0.20111111111111113, 0.5433333333333333)
645  fast safe secure messaging no ads no data mini...      (0.3666666666666667, 0.5666666666666668)
646                             very simple and easy..     (0.21666666666666667, 0.6488095238095238)
647  app functions great. appears to be secure, but...                   (0.6000000000000001, 0.675)
648  this is great messaging app. the call quality ...      (0.3086363636363636, 0.5421212121212121)
649  basically...it does what it says it's supposed...                                   (0.5, 0.75)
650  great texting app, i wasn't to familiar with t...                               (0.59375, 0.55)
651  great app with encrypted messaging, everyone n...                   (0.39999999999999997, 0.45)
652  so far it's been great! highly recommend. stil...                   (0.5519999999999999, 0.728)
653  seamlessly transitioned from whatsapp. it has ...                           (0.084375, 0.45625)
654  works well and has good features,only gave 3 s...      (0.5750000000000001, 0.6333333333333334)
655  nice, excellent structure, great features, fas...      (0.5222222222222223, 0.7472222222222222)
656  signal has definitely improved tremendously ov...     (0.49259259259259264, 0.6157407407407408)
657  moved after whatsapp new privacy policy term. ...     (0.1301948051948052, 0.27564935064935064)
658  a great app, that is secure. reminds me a lot ...      (0.3154761904761906, 0.5879251700680272)
659  really good for private and secure messaging. ...                 (0.3175, 0.41166666666666674)
660  send and receive large video / photo files. ph...      (0.2714285714285714, 0.5428571428571428)
661         love the privacy factor. very easy to use.                     (0.5316666666666667, 0.8)
662  totally replaced my stock messages app. integr...                   (0.1392857142857143, 0.625)
663             great aplication. simple and usesfull.                     (0.4, 0.5535714285714286)
664                   great app easy to use. reliable.      (0.6166666666666667, 0.7916666666666667)
665  great app with a good feature set. works quick...      (0.4666666666666667, 0.6900000000000001)
666                solid app, versatile and functional                                    (0.0, 0.1)
667  just started using this app for a large group ...      (0.4464285714285714, 0.8095238095238096)
668  everything you need it to be. quick, clear, ea...      (0.2888888888888889, 0.5722222222222223)
669  there is signal, and there is everything else....      (0.29166666666666663, 0.569047619047619)
670  so far so good. definitely more stable than th...      (0.4333333333333333, 0.7000000000000001)
671  it does what it's supposed to do. didn't have ...      (0.1892857142857143, 0.5107142857142857)
672  this app is same like whatsapp and their desig...                     (0.5, 0.5750000000000001)
673  fantastic, even if it's no easy on computer, i...                  (0.3025, 0.5316666666666666)
674  easy to use after getting started and acclimat...      (0.1277777777777778, 0.5222222222222223)
675  good app, and i like that it's still secure in...     (0.10555555555555556, 0.5777777777777778)
676  5 stars for having not noticed the ads..thanks...                                    (0.0, 0.0)
677  deycription from end to end. stay private! in ...                                 (0.0, 0.1875)
678  nice app. you have all the privacy control, an...      (0.5042708333333333, 0.7875000000000001)
679  great app, love the fact it does not automatic...     (0.22272727272727275, 0.6007575757575757)
680  signal is very user friendly and easy to use. ...     (0.16439393939393937, 0.5303030303030304)
681  so far i have had no problems with this app. w...     (0.11517857142857141, 0.5901785714285713)
682  all the functions you expect from a messanger....    (-0.18333333333333335, 0.5777777777777778)
683  good app and so far easy to use i'm not sure a...     (0.21183712121212123, 0.5939709595959596)
684  the only problem is not everyone is using it. ...     (0.20302197802197802, 0.5868131868131867)
685      safe and easy to use app. highly recommended!     (0.37777777777777777, 0.6244444444444445)
686  perfect alternative for slightly more 'protect...                     (0.5, 0.7222222222222222)
687  there would be one thing that is very nice and...     (0.23583333333333334, 0.6666666666666666)
688  love this app...my use of communication with m...                                    (0.5, 0.6)
689  i was holding off on writing a review, but now...      (0.5166666666666667, 0.7883333333333333)
690  excellent application. handles messaging beaut...                    (0.7500000000000001, 0.85)
691  clear voice and clear picture hope the all sec...    (-0.06666666666666667, 0.4888888888888889)
692  as a computer scientist, i have to rate this t...                    (0.3, 0.45999999999999996)
693  the best. i live and work overseas in very aus...     (0.2885497835497835, 0.40476190476190477)
694  so easy to do whatever you need to do and priv...      (0.3111111111111111, 0.6027777777777779)
695  works, easy & encrypted. what else can i ask f...     (0.43333333333333335, 0.8333333333333334)
696  it would be better if there would be timings a...                     (0.3, 0.5833333333333334)
697  great so far. the one banner is not annoying a...     (0.29642857142857143, 0.5645604395604396)
698  have been using it for just a couple weeks now...      (0.6166666666666667, 0.7916666666666667)
699                        easy to use and very secure      (0.4766666666666667, 0.8066666666666666)
700  been using signal awhile now, simply the best:...    (0.45854978354978365, 0.45321583178726027)
701           by far the best messaging app available.                     (0.5, 0.5666666666666668)
702  the best in messaging securely. solid feature ...      (0.3333333333333333, 0.4666666666666666)
703  signal is user friendly. easy to switch from w...      (0.2562925170068027, 0.4922902494331066)
704  fix fix fix !!! to signal user who have issues...    (0.03409090909090909, 0.36363636363636365)
705  i'm able to move my messages when i upgrade to...     (0.18876623376623375, 0.5606493506493506)
706  works great!! no glitches or issues. love the ...                                 (0.355, 0.54)
707  this app is so feasible for me because the way...                   (0.39999999999999997, 0.55)
708  it has all the best features from fb messenger...                                    (1.0, 0.3)
709  seems good... probably secure from man-in-the-...                 (0.28475, 0.4915000000000001)
710  great texting app with so much more security. ...      (0.5222222222222223, 0.6805555555555557)
711  does everything you would want when both parti...     (0.21354166666666669, 0.5072916666666667)
712  the best way to say everything you want to and...                                 (0.5, 0.3375)
713  amazing app, better than whatsapp, with signal...                                   (0.55, 0.7)
714  hi! 1. please make more accessible your app wi...                  (0.275, 0.35277777777777775)
715  does what it says on the box, and does it well...      (0.3282828282828283, 0.6396464646464647)
716  an incredible app with many features organized...                    (0.25, 0.6785714285714286)
717             very user friendly and ensures privacy                                 (0.2875, 0.4)
718  had never heard of it or had any reason to swi...    (0.12395833333333334, 0.31562500000000004)
719  the app performs well but status option may be...                               (-0.125, 0.375)
720  this app is fantastic, given it's security, wi...     (0.21522727272727274, 0.6170454545454545)
721  it works well and i feel safe with all my info...                                    (0.5, 0.5)
722        great communication app with high security!                                  (0.5, 0.645)
723               best messaging app ever. keep it up!                                    (1.0, 0.3)
724  wow wow wow!!! fantastic. i would like the app...      (0.3530208333333334, 0.7366666666666666)
725  great app. does the job. and it's private!! un...                  (0.10625000000000001, 0.625)
726  it's great! now i can send text messages that ...                    (0.3333333333333333, 0.75)
727  love this app! my son is overseas and this sig...                                 (0.4375, 0.6)
728                      amazing features, easy to use      (0.5166666666666667, 0.8666666666666667)
729           works well enough for messaging/calling.                                    (0.0, 0.5)
730  user-friendly encrypted messaging software... ...                                    (0.5, 0.5)
731  came highly recommended. secure. works, does w...    (0.020000000000000018, 0.7133333333333333)
732  everything seems to work just fine on here i h...                     (0.4166666666666667, 0.5)
733  been looking for something to switch to since ...      (0.2416666666666667, 0.5972222222222222)
734  great connecting app. working well for what i ...                                   (0.8, 0.75)
735  works really well, even long voice conversatio...    (0.30833333333333335, 0.44814814814814813)
736  i talk with my daughter in france on this app ...                                  (0.875, 0.8)
737  moved over from whatsapp for privacy reasons, ...      (0.3095988455988456, 0.6306522366522367)
738  the fact that it's creators actually take secu...    (0.041666666666666685, 0.5773809523809523)
739  this is a very good app. it could be improved ...      (0.3728571428571429, 0.5614285714285715)
740  incredible, i used whatsapp for very long time...   (0.002291666666666664, 0.46395833333333336)
741  wonderful app to talk with a friend serving ov...                                    (1.0, 1.0)
742  missing some of the bells and whistles of othe...     (0.1773809523809524, 0.46785714285714286)
743                   excellent especially with calls.                                    (0.5, 1.0)
744  it's been fantastic since having switched to s...                                    (0.7, 0.6)
745  exceptional! didnt expect this at all, very sl...                   (0.46701388888888884, 0.65)
746  great app to protect your private communicatio...      (0.3428571428571429, 0.6178571428571429)
747  a very great app with fantastic features. i es...                               (0.6375, 0.835)
748  could be called as an all in one messaging app...      (0.6463541666666667, 0.7371428571428572)
749  great option for safe messaging. also works mu...                                 (0.375, 0.55)
750  works great. i've had no issues whatsoever. se...    (0.26666666666666666, 0.43333333333333335)
751  i like how it doesn't show (last seen) or onli...  (-0.025000000000000022, 0.41666666666666674)
752  i really like this app because it is very secu...                   (0.43250000000000005, 0.53)
753              excellent, please port it to os flex.                                    (1.0, 1.0)
754  signal has an independent desktop app on windo...     (0.19999999999999998, 0.4083333333333334)
755  clear messaging platform but haven't tried vid...     (0.15000000000000002, 0.3416666666666667)
756  the only messenging app worth using. *all* oth...     (0.12441077441077443, 0.5764309764309765)
757  i love how it let's you block anybody even the...      (0.2141025641025641, 0.4839743589743589)
758  it's nice to know if the internet goes down th...      (0.2222222222222222, 0.6444444444444445)
759    videos are so much clearer than when using text                                    (0.2, 0.2)
760  excellent communication tool. it isn't designe...     (0.10416666666666667, 0.4614583333333333)
761  keep seeing reviews that the update messed up ...                              (0.3125, 0.4875)
762                  works great, doesn't stop working                                   (0.8, 0.75)
763  very easy to use and simple by most app standa...     (0.29482142857142857, 0.5578869047619048)
764  a very good app until it crashed on android. r...      (0.9099999999999999, 0.7800000000000001)
765  i'm a long time user and project supporter. if...                              (0.3125, 0.4625)
766                         it seems quick and secure.                    (0.3666666666666667, 0.55)
767  the sms integration together with the app not ...                    (0.0, 0.30833333333333335)
768  great app. use it often and have never had an ...                                   (0.8, 0.75)
769  it's a fantastic app, i highly recommend it..!...     (0.24460227272727275, 0.6322727272727273)
770            the best and most secure messaging app.      (0.6333333333333333, 0.4666666666666666)
771  end to end encrypted and a great app and thank...                           (0.5703125, 0.5625)
772  signal is a great end to end encryption messag...                               (0.425, 0.5625)
773                 private, discreet and easy to use.     (0.21666666666666667, 0.6041666666666667)
774  clean beautiful. would like to have the option...      (0.2041666666666667, 0.7500000000000001)
775  works nicely for text messaging. i don't often...      (0.5727272727272728, 0.7424242424242423)
776                           simple, nice and secure.      (0.3333333333333333, 0.6523809523809524)
777  looking for privacy, then signal is your choic...                                    (0.4, 0.9)
778  private secure messaging that's quite user-fri...                     (0.4, 0.5682142857142857)
779  better than whatsapp for sure, doesn't collect...                     (0.5, 0.6944444444444444)
780  love it! use it to keep in touch with my adult...      (0.5083333333333333, 0.6333333333333333)
781  excellent app. the only thing to bare in mind ...     (0.19805194805194803, 0.5935064935064934)
782  great app, no ads, connection is phenomenal. v...                               (0.575, 0.6875)
783  great app. keep it up. what i like most is tha...                  (0.285, 0.48583333333333334)
784  this is now the best messaging app with the op...                                (0.75, 0.7625)
785  great app, has all the features that are requi...     (0.37333333333333335, 0.6100000000000001)
786  that's the right way to build a communication ...      (0.2619047619047619, 0.5035714285714286)
787  when i first heard about it, i didn't use it b...     (0.20500000000000002, 0.4716666666666667)
788  been using this since the early days and i sto...     (0.2507305194805195, 0.47445887445887447)
