                                      extracted_emojis                               Sentiment_score
385  it's very interesting app i ever used and it's...                              (0.4875, 0.6875)
386  instagram app is for entertainment and with th...                                   (0.39, 0.0)
387  its pretty damn fun and i get a lot of info on...                                  (0.275, 0.6)
388  this app is amazing. you can talk to your frei...                                    (0.5, 0.7)
389  update: july 26, instagram works smoothly, tha...    (0.18472222222222223, 0.49027777777777776)
390  constantly updating and improving reel feature...     (0.30952380952380953, 0.4920634920634921)
391  this app is very good my favorite app is stagr...      (0.5485714285714286, 0.7447619047619048)
392  need to improve capacity of upload more pictur...                                   (0.4, 0.25)
393  always freaking amazing tutorials on hair & ma...      (0.5721354166666667, 0.7124999999999999)
394  in instagram i can't able to receive anyone me...      (0.3333333333333333, 0.4166666666666667)
395  some bug in igtv reels we can't play forward ⏩...     (0.05000000000000001, 0.5416666666666666)
396  i can't send messages or reels to my friends a...                                   (-0.5, 0.5)
397  what happen to instagram? because is working v...                  (-0.39000000000000007, 0.52)
398  it didnt let me post on my story so i uninstal...                                    (0.0, 0.0)
399  this app is wonderful! i had a great experienc...      (0.6333333333333333, 0.6541666666666667)
400  it's really good it keeps the quality of your ...                     (0.6316666666666666, 0.8)
401  lovely n fabulous app i really need help my ac...                   (0.42000000000000004, 0.61)
402  the application is very good, there is only on...      (0.3033333333333333, 0.6266666666666668)
403  very interesting, enterprising, educative, inn...     (0.37363636363636366, 0.7054545454545454)
404  great experience. but account reaches goes ver...     (0.12611111111111112, 0.6905555555555556)
405  instagram is nice its also like facebook you c...                                    (1.0, 1.0)
406  the pictures i take on instagram doesn't save ...                                    (0.0, 0.0)
407  i cannot individually reply to messages. i hav...   (-0.041666666666666664, 0.5916666666666667)
408  my instagram is showing its location in anothe...                                  (-0.39, 1.0)
409  love the experience! trying to learn more abou...                   (0.43000000000000005, 0.63)
410  this app is working good dear instagram team i...                                   (0.35, 0.8)
411  i don't understand why people are complaining,...      (0.4666666666666667, 0.7166666666666667)
412  instagram is so good for business people and r...      (0.3333333333333333, 0.2923076923076923)
413  it is very good platform to show case our expe...                  (0.605, 0.39000000000000007)
414  it's fast and easy but shouldn't even believe ...    (0.036904761904761905, 0.6976190476190477)
415  app is good but the only problem i am facing i...     (0.22999999999999998, 0.7966666666666666)
416  easy to use, so much fun, can teach you so muc...    (0.23333333333333334, 0.33958333333333335)
417  this app is really very nice and helpfull. it ...      (0.34190476190476193, 0.869047619047619)
418  please it's my humble request why u have not a...    (-0.15454545454545457, 0.5515151515151516)
419  i've been using this app for years and yesterd...    (-0.03888888888888888, 0.4666666666666666)
420  i am reviewing this because of this app i meet...                                   (0.85, 0.8)
421  all these people kapping. my app updated works...                   (0.30833333333333335, 0.35)
422  first i was not happy with the app but now i a...    (0.19722222222222222, 0.43333333333333335)
423  the only issue i encountered here is all my ph...                                    (0.0, 1.0)
424  in new update its still shown white or black s...      (0.0428030303030303, 0.2662878787878788)
425  this update has so many problems i can't go to...                                   (0.25, 0.5)
426  i love facebook, but i thoroughly enjoy instag...                                (0.5625, 0.55)
427  i like instagram. it is interesting .i am enjo...                                  (0.5, 0.575)
428  its amazing app by the way.... but now i have ...     (0.31285714285714283, 0.5957142857142856)
429  you are the best...thanks for making all the v...                 (0.36875, 0.5058333333333334)
430  i don't have facebook. only instagram. it's ki...                                   (0.5, 0.85)
431  nice app i like this bcz i can talk to my frie...        (0.353968253968254, 0.511904761904762)
432  my instagram feed is not working and messages ...                                    (0.0, 0.0)
433  i'm new to this app but it is easy to use and ...     (0.21393939393939393, 0.5875757575757576)
434  easy to use, super good for connections, bring...                  (0.49166666666666664, 0.675)
435  this app is so amazing and i love this app bec...     (0.48750000000000004, 0.6416666666666667)
436  i always enjoy looking at it when time permits...      (0.2787878787878788, 0.5848484848484848)
437  very interested and i would appreciate any fee...     (0.24500000000000002, 0.5900000000000001)
438  thanku so very much instagram; instagram app i...                                (0.815, 0.465)
439  it was really great you took my your time you ...     (0.13704545454545455, 0.4705681818181819)
440  this app is really amazing we can chat with ou...     (0.20000000000000004, 0.5722222222222223)
441  can you're developers add a genre selection in...      (0.2822222222222222, 0.5400000000000001)
442  overall it's a good platform to share pictur s...     (0.39999999999999997, 0.3666666666666667)
443  it's very best app for business advertisement ...                    (0.6, 0.29500000000000004)
444  i really love instagram and i learn good thing...                     (0.3, 0.5000000000000001)
445  i can even open the app anymore. it just will ...                                  (0.15, 0.55)
446  disabling accounts for no reason instagram is ...    (-0.36666666666666664, 0.7555555555555555)
447  instagram is a great tool even for internation...                                (0.225, 0.375)
448  instagram is a great app i love it so far but ...     (0.25000000000000006, 0.6583333333333333)
449  it is one and only a super app to make a lot o...     (0.23462121212121212, 0.6238095238095239)
450  while opening instagram white screen is appear...                                    (0.0, 0.5)
451  this is really very useful application for the...                                 (0.445, 0.25)
452  it's amazing you get to meet people and their ...                                   (0.5, 0.75)
453  so far instagram is the best each time i'm on ...     (0.2477272727272727, 0.40909090909090917)
454  a lot of apps but this really my fav apps, lik...      (0.4000000000000001, 0.3833333333333333)
455  i had experienced instagram form 2 years ago i...      (0.2777777777777778, 0.4888888888888889)
456  i use instagram to get clients, since there ar...    (0.39999999999999997, 0.39999999999999997)
457  instagram is very important app any people get...      (0.5066666666666667, 0.6666666666666666)
458  i want to say in few words that this app helps...     (0.21666666666666667, 0.5595238095238095)
459  it's really fine and flexible to use.. thank y...      (0.2765151515151515, 0.4772727272727273)
460  this app is too much good and amazing but ther...                                  (0.65, 0.75)
461  this app is perfect for texting your favorite ...      (0.3482638888888889, 0.5527777777777778)
462  looking for new improvements from instagram. p...     (0.25757575757575757, 0.4696969696969697)
463  insta is my favourite app to reduce my stress ...                                  (0.4, 0.625)
464  i'm enjoying the new version better. i thought...    (0.44090909090909086, 0.49826839826839825)
465  fun and easy to use. i really like all of the ...      (0.3208333333333333, 0.4708333333333333)
466  cool app and you can grow your audience if you...      (0.4666666666666666, 0.6333333333333333)
467  i love instagram brilliant app  but i can't wi...                   (0.425, 0.6583333333333333)
468  this app is really good  and i am enjoying to ...                            (0.384375, 0.5375)
469  love it so far i had to go bk inside of google...      (0.3653409090909091, 0.6636363636363637)
470  i love this app, great way to talk to my frien...     (0.39166666666666666, 0.5750000000000001)
471  straightforward app which connects you to so m...                   (0.4583333333333333, 0.625)
472  good app i can chat and text my friends guys t...                   (0.525, 0.5142857142857143)
473  this app is so good. i can very enjoy with thi...                            (0.47375, 0.65625)
474  this app works wonders and i love how it is se...                                   (0.55, 0.5)
475  i'm so pleased with the progress that i have m...                            (0.11875, 0.36875)
476  such a nice app i have an issue with it but th...                                  (0.32, 0.58)
477  just a user friendly platform, for plain and s...    (0.053571428571428575, 0.4047619047619048)
478  think they should have someone to physically h...    (0.06227272727272727, 0.35448051948051945)
479  there's a black screen appearing and the bug i...    (0.011111111111111118, 0.6777777777777777)
480  well, i don't really know what to say but this...      (0.0642857142857143, 0.6952380952380953)
481  this is awesome app. here we can communicate e...       (0.6222222222222222, 0.888888888888889)
482  best social media app which you can use. simpl...      (0.3433333333333334, 0.5114285714285715)
483  asslam o alaikum!!!!! my experience on instagr...                   (0.705, 0.6900000000000001)
484  very entertaining and sometimes informative as...      (0.5499999999999999, 0.6366666666666666)
485  i've found out if you're a famous, many people...                            (0.4125, 0.553125)
486  nothing  to say it is a awesome  app we can ta...                                    (0.6, 0.7)
487  being a marketer myself, i acknowledge the rob...                             (-0.025, 0.40625)
488  dggchjjjgffghhjjhffcghjv dh to the same to me ...     (0.04318181818181818, 0.4113636363636364)
489  2020. i gave 4star cause sometimes my network ...      (0.4333333333333333, 0.7333333333333333)
490  i really like this app and i use this app befo...                  (0.155, 0.19166666666666665)
491  i haven't been able to login to my instagram a...                                (0.35, 0.4125)
492  i love this platform from the bottom of my hea...      (0.4787878787878788, 0.6015151515151516)
493  i don't what up with instagram at the moment b...                                    (0.0, 0.0)
494  one of the best app , but please add timer in ...                                   (0.8, 0.65)
495  my experience with instagram is very nice but ...                                   (0.74, 0.8)
496  instagram is a powerful tool for bussiness  es...                                (0.375, 0.775)
497  the freedom to share the content that i want t...                                (0.375, 0.575)
498  i have faced some very grevious problems. some...    (0.13333333333333333, 0.45083333333333336)
499  this is a best app to chat with your friends a...      (0.8333333333333334, 0.3666666666666667)
500  my song in my reels and story highlights are g...                                  (0.125, 0.2)
501  this app is too good because we make many frie...     (0.35833333333333334, 0.4916666666666667)
502  i love the instagram application. i get to tal...      (0.3173809523809524, 0.6397619047619048)
503  it was amazing while using instagram. but ever...                                   (0.4, 0.55)
504  this is a good platform..but it has only 2 col...    (0.13393939393939394, 0.49757575757575756)
505  disabled my ability to send messages to my cli...    (0.20000000000000004, 0.35000000000000003)
506  so good to use & this help in entertainment, n...                                 (0.55, 0.525)
507  this is the best platform where i can upload m...                   (0.35000000000000003, 0.25)
508  thanks insta changing my life for the better! ...     (0.44821428571428573, 0.7160714285714286)
509  nice app really enjoy using this app it's make...     (0.24666666666666667, 0.7266666666666667)
510  overall nice experience with lot of features. ...                                 (0.3625, 0.5)
511  i cannot see what i am writing when i use dire...                                    (0.1, 0.4)
512  this is a very best app i give 5 star because ...      (0.4333333333333333, 0.3283333333333333)
513  please solve this problem im soo irritated whe...                                    (0.4, 0.4)
514  instagram is a very useful platform to show th...                                   (0.39, 0.0)
515  very nice app to go social on, a good influenc...      (0.2522222222222222, 0.4611111111111112)
516  hii, really like this app but after the recent...    (0.06666666666666667, 0.48333333333333334)
517  this app is so much good and the effect is gor...      (0.7749999999999999, 0.6000000000000001)
518  the app wont load anything , i tried uninstall...                                  (0.0, 0.125)
519  this is the best app ever my fav<3 i can scrol...                                   (1.0, 0.65)
520  i really like instagram, it has all tips how t...                                   (0.25, 0.2)
521  amazing, it's the first time i hear about this...     (0.35000000000000003, 0.4777777777777778)
522  this app is full of creativity you should down...                                  (0.35, 0.55)
523  ya this is a great platform to share ur ideas,...                                   (0.6, 0.65)
524  app is good but i wanna say that when we post ...                                   (0.85, 0.8)
525  it's good it depends what phone you got becaus...                    (0.19999999999999996, 0.5)
526  its great and i love it but i cant sign up, iv...                                 (0.65, 0.675)
527  yea it's a good app but am having the problem ...      (0.3666666666666667, 0.3666666666666667)
528  my experience with the instagram app is questi...                            (-0.1375, 0.43125)
529  many agree that this application is one  of th...      (0.3337121212121212, 0.6700757575757575)
530  i really found this app useful after i compile...     (0.34285714285714286, 0.3685714285714286)
531  i am just getting started with instagram but i...     (0.22777777777777775, 0.6166666666666667)
532  my happy place to enjoy everyday life moments ...     (0.35654761904761906, 0.7190476190476192)
533  mostly good and dandy. keep having an issue wh...     (0.07916666666666666, 0.2729166666666667)
534  it's best social media app. but instagram need...     (0.5166666666666667, 0.18333333333333332)
535  it been a really good experience for me spendi...                                 (0.75, 0.675)
536  there is a bug. on looking for saved posts it ...                                    (0.0, 1.0)
537  it was working great a few days ago but i am n...                  (0.07857142857142858, 0.325)
538  they just delete my account, they haven't give...   (0.016666666666666677, 0.18333333333333335)
539  best aap ever seen.. loved it. but i don't lik...    (0.45500000000000007, 0.43500000000000005)
540  bollywood ..... too much focus on certain ethn...    (0.37936507936507935, 0.49682539682539684)
541  i loved insta i use my phone very rarely... bu...                     (0.5633333333333334, 0.9)
542  i love the app, but apparently my phone just t...                    (0.25, 0.3833333333333333)
543  nice app.... and also we can contact with othe...                                  (0.55, 0.75)
544  i love the extra editing features on the app t...     (0.16666666666666666, 0.3333333333333333)
545  it is a good experience to be a part of instag...     (0.3090909090909091, 0.39488636363636365)
546  it is good but i am facing some problem while ...     (0.39999999999999997, 0.4916666666666667)
547  it's fun u can talk to friends on live video c...                 (0.32159090909090904, 0.4625)
548  i love the instagram app coz it's very fun to ...     (0.4633333333333334, 0.48666666666666664)
549  it very useful app to crack the ssb exam and o...                  (0.155, 0.19166666666666665)
550  great for posting picture status and with opti...    (0.42708333333333337, 0.48541666666666666)
551  i have a good experience in instagram and it's...                     (0.6316666666666666, 0.8)
552  instagram is a very awesome platform for every...      (0.5011111111111112, 0.5077777777777778)
553  when i share my an igtv on my story on my asus...     (0.24571428571428572, 0.4928571428571429)
554  i love instagram. its a great social media pla...    (0.26759259259259266, 0.43240740740740746)
555  this app is working very well for me. it's lik...                    (0.11212121212121212, 0.3)
556  i also use that's amazing . i'll forward my st...                     (0.6000000000000001, 0.9)
557  i really like this app, working properly, inte...     (0.32166666666666666, 0.5066666666666667)
558  i love instagram so much. it gives me the oppo...      (0.3306776556776557, 0.6112637362637362)
559  mi herramienta de todos los días. sin instagra...                                   (0.35, 0.4)
560  full enjoy. one destination of your all creati...                                  (0.61, 0.43)
561  this is a good and useful app. it's up to you ...    (0.43333333333333335, 0.20000000000000004)
562  its very good but sometime when some bad peopl...     (0.04200000000000004, 0.5712380952380952)
563  i wanna be a ig hoe to my best capabilities. h...      (0.6666666666666666, 0.4666666666666666)
564  i give this instagram a 5 star because it's th...     (0.5666666666666665, 0.40208333333333335)
565  i was finally able to access my original insta...                         (0.53984375, 0.64375)
566  best for entertaient and for gain ur own talen...                 (0.6000000000000001, 0.54375)
567  instagram is my favorite social media app to u...     (0.26666666666666666, 0.5333333333333333)
568  fast downloading ,explains every lil issue you...                                    (0.2, 0.6)
569  it was better 6 months ago. but now it is terr...                                 (-0.25, 0.75)
570  i have been using ig from 5 years, new update ...    (-0.11761363636363635, 0.5392045454545454)
571  easy to use. enjoy that there are so many diff...     (0.34466666666666673, 0.4866666666666667)
572  as soon as i open the app , a blank screen app...                   (0.23916666666666667, 0.42)
573  its amazing i can text every one on it i can c...                   (0.38000000000000006, 0.72)
574  my account is facing so much glitch anyone is ...                                  (-0.1, 0.55)
575  i don't know what is the problem with location...                                    (0.0, 0.0)
576  app isn't opening on my phone...just white scr...                                    (0.0, 0.0)
577  thanks to the creator and the team. instagram ...                 (0.44999999999999996, 0.5625)
578  great app it just keeps crashing when i go to ...                   (0.525, 0.5416666666666666)
579  hello instagram team i have use this app and i...      (0.8166666666666668, 0.9666666666666667)
580  amazing app  , i also follow my favourite arti...                   (0.17500000000000004, 0.65)
581  this is a pretty good app to post pictures and...                            (0.33125, 0.61875)
582  i m the user ...i like it very much ...due to ...                   (0.27999999999999997, 0.38)
583  very nice and enjoyable, however i am currentl...                  (0.256, 0.44000000000000006)
584  all of the edit options when posting pictures ...                                    (0.4, 0.9)
585  mahh acc was much better but frm past 3 to 4 d...    (0.35833333333333334, 0.44166666666666665)
586  thanks for this platform i can play my stories...     (0.47666666666666674, 0.5166666666666667)
587  i am very and fresh feel while using this app ...     (0.19999999999999998, 0.3666666666666667)
588  wonderful app. but after the recent update the...     (0.08939393939393937, 0.4340909090909091)
589  love it. the only social media platform you'll...     (0.35151515151515156, 0.5945887445887446)
590  i love the app where as sometimes it's been st...                                   (0.75, 0.8)
591  this app good for uploading videos, this aap g...      (0.6333333333333333, 0.6000000000000001)
592  it's an awesome version of social media with e...     (0.48888888888888893, 0.6333333333333333)
593  it was very very very good. enjoying so much. ...      (0.5169047619047619, 0.5269047619047619)
594  it is hard to become popular in instagram. i p...     (0.32708333333333334, 0.6854166666666667)
595  i used to have this app on my boost mobile pho...                                    (0.0, 0.0)
596  it's a very nice social media app especially f...     (0.27111111111111114, 0.6888888888888888)
597  the app is great for looking at amazing art, f...      (0.5208333333333334, 0.8416666666666668)
598  its the best social media app but i think you ...    (0.47777777777777786, 0.25555555555555554)
599  this is most popular website for all this is w...      (0.3666666666666667, 0.4777777777777778)
600  it's really good. and it's helping too much fo...      (0.3345454545454545, 0.4618181818181818)
601  i love making reels and the creative filters a...     (0.39499999999999996, 0.5599999999999999)
602  everything excellent. but i want to be the mos...                                  (0.75, 0.75)
603  it's amazing app for short video photos platfo...      (0.6666666666666666, 0.5888888888888889)
604  i love your app very and your filters but- i c...                   (0.35, 0.44999999999999996)
605  it is a brilliant app with so many features wh...      (0.4707070707070707, 0.7616161616161616)
606  overall experience is good, but instagram also...      (0.4333333333333333, 0.5333333333333333)
607  intensely creative and friendly. the only soci...      (0.3840277777777778, 0.6763888888888889)
608  i uninstalled it and i'm installing it again s...                                  (0.4, 0.575)
609  it's very nice. to express our feelings, i use...                                (0.385, 0.625)
610  this app very good and use to easy daily basic...      (0.3358333333333333, 0.4345833333333334)
611  i love it...but the main problem is if i add a...    (0.022222222222222216, 0.6111111111111112)
612  i love the pictures of all my favorite pets , ...                    (0.42500000000000004, 0.9)
613  i just love instagram it shows a lot of good t...                     (0.6, 0.6000000000000001)
614  recently the app was broken but then it was fi...    (-0.10000000000000002, 0.2833333333333334)
615  hello instagram team i have a problem i alread...                                   (0.3, 0.95)
616  i'm feeling better after use insta because bef...              (-0.002083333333333326, 0.78125)
617  very nice and good app bt present i had a bad ...     (0.16000000000000003, 0.5458333333333334)
618  i just love this place  .... i spend more time...    (0.39999999999999997, 0.43333333333333335)
619  it fun and a great way to connect with friends...     (0.38333333333333336, 0.4708333333333333)
620  this app is so good for human being like us is...     (0.21428571428571425, 0.5142857142857143)
621  it is better than titok and youtube and you ca...     (0.5454545454545454, 0.43333333333333335)
622  instagram is an amazing platform,where you can...      (0.5611111111111111, 0.9111111111111111)
623  because it's really good to make new frinds an...      (0.44727272727272727, 0.490909090909091)
624  instagram plsssss add a new update that ... al...     (0.0909090909090909, 0.33636363636363636)
625  it's a fantastic app to discover, create and s...                                    (0.4, 0.9)
626  this is very great app but, i have a big probl...                    (0.15, 0.6791666666666667)
627  overall experience is good but there are some ...                               (0.425, 0.4625)
628  it's simply superb even in its explicit conten...                                   (0.5, 0.75)
629  instagram is the hobbiest app software to see ...                (0.214375, 0.4543750000000001)
630  repeating ads, gets a little annoying and the ...                               (-0.49375, 0.7)
631  it is very useful for me this application is b...     (0.41409090909090907, 0.4386363636363636)
632  personally i love this app,i use it daily,it's...      (0.2244107744107744, 0.7930976430976432)
633  one of the best app for interactions of like m...                                    (1.0, 0.3)
634  allows limitless creative outputs and visually...     (0.44666666666666666, 0.6533333333333333)
635  in my mobile vivo y15 in this system there is ...                                    (0.0, 1.0)
636  it's literally a vibe, remotely. i f's with ig...                  (0.05833333333333332, 0.425)
637  it's an ok application when you can downloaded...                                    (0.5, 0.5)
638  amazing app. another way to communicate with f...     (0.2777777777777778, 0.43518518518518523)
639  my instagram suddenly stopped working due to s...                 (0.015000000000000003, 0.355)
640  hiiiii insta  please add back the add this ree...   (-0.08333333333333333, 0.13333333333333333)
641  my reels are getting uploaded upside down. eve...    (-0.15555555555555559, 0.2888888888888889)
642  its been great time here , everyday is new exp...     (0.21454545454545454, 0.4918181818181819)
643  besides instagram shutting down every now and ...     (0.34814814814814815, 0.4962962962962963)
644  please reduce updates in..upon on and all this...                                    (0.1, 0.6)
645  never say never. obedience is better than sacr...     (0.43333333333333335, 0.5357142857142857)
646  very good experience to be in touch with our f...     (0.42283333333333334, 0.5326666666666667)
647  i want to make reels but i just want to share ...     (0.11666666666666665, 0.8416666666666667)
648  excellent platform to post ,edit, share vid n ...                   (0.365, 0.5970000000000001)
649  instagram allows you to build your brand image...      (0.2807823129251701, 0.5447278911564626)
650  i am now an instagramite , meaning i am from t...                                  (0.26, 0.36)
651  i have some bugs in my dm. i recently delete o...    (0.03333333333333333, 0.39999999999999997)
652  instagram is an excellent application, althoug...      (0.4642857142857143, 0.6071428571428571)
653  i love the reels the most. often entertaining,...                                  (0.425, 0.5)
654  the app is awesome a little is tht idk but it ...                             (0.253125, 0.425)
655  it's a very good app and no any problem face d...     (0.6499999999999999, 0.39000000000000007)
656  edit: was able to reactivate my account! thank...                   (0.06499999999999999, 0.29)
657  the app is superb but my videos and reels are ...                                    (1.0, 1.0)
658  i like instagram it's a great social media app...      (0.1544642857142857, 0.4642857142857143)
659  i am not showing reels option in my instagram ...                                    (0.0, 0.0)
660  this very awesome app to use, enjoy,make fun ,...     (0.2761904761904762, 0.41904761904761906)
661  all features are excellent on instagram but th...                                   (0.6, 0.65)
662  it's really good for messaging friends and you...                     (0.7, 0.6000000000000001)
663  it is an amazing app u can text call send pics...    (-0.09999999999999998, 0.8400000000000001)
664  i am giving 5 star ⭐ for its performance,it is...     (0.22708333333333333, 0.4354166666666667)
665  mind blowing application this is a best applic...                 (0.1025, 0.23583333333333334)
666  this is the very good app. thank you for this ...                   (0.705, 0.6400000000000001)
667  thank you instagram for solving the black scre...    (0.014444444444444446, 0.3644444444444444)
668  hello! instagram is all time best app i love t...    (0.30333333333333334, 0.48500000000000004)
669  my biometrics for facebook and this app is con...                                    (0.1, 0.2)
670  i just saw this shortcut on instagram, if you ...                   (0.16214285714285714, 0.38)
671  this is a very advanced app, we can create a v...      (0.5133333333333333, 0.8533333333333334)
672  instagram is great. it's also an amazing editi...                   (0.7000000000000001, 0.825)
673  this app is so good but instagram should add t...                                   (0.6, 0.55)
674  easy to use. attractive to view. i like the fo...                   (0.265, 0.7283333333333333)
675  sir please i request you one change as per my ...     (0.18214285714285713, 0.5392857142857143)
676  this app is best. i am requesting you please s...                                    (1.0, 0.3)
677  the best app ever but i get annoyed when they ...      (0.4333333333333333, 0.5666666666666668)
678  hey ,this app is very interesting and i make v...                            (0.56375, 0.66125)
679  hello instagram i didn't find the features to ...                               (0.28, 0.75625)
680  its a good platform to rid of your stress make...                                  (0.475, 0.8)
681  app is great i request you to bring an edit op...                                  (0.9, 0.875)
682  instagram is a very nice platform for connecti...                              (0.3275, 0.6875)
683  i don't know what happened to my instagram fee...     (0.06666666666666667, 0.7333333333333334)
684  not really good with the restrictions and bloc...                   (0.06, 0.43000000000000005)
685  i use to be on facebook alot but i prefer inst...                                    (0.5, 0.5)
686  this is a great app but these 2 last update do...                                   (0.4, 0.45)
687  i think  instagram is the one of the best soci...      (0.5888888888888889, 0.4444444444444444)
688  there is a lot of problem with this: insta is ...    (-0.15555555555555559, 0.2888888888888889)
689  i love this app but why in this app my reels a...                                   (0.25, 0.3)
690  this is very helpful and nice app ,,just amazi...                    (0.53, 0.6114285714285715)
691  no world coz world is not enough for insta #in...                                (-0.3125, 0.5)
692  itzzz amazingly addictive to scroll in your fr...     (0.16055555555555556, 0.5977777777777777)
693  i've had no issues wirh this app. i prefer ins...                                   (0.1, 0.15)
694  it is a nice social media app. nice filters. n...      (0.4666666666666667, 0.8133333333333332)
695  hey instagram.. my insta account was disabled ...                     (0.0, 0.3333333333333333)
696  i have a problem when i open the instagram and...      (0.2546006944444444, 0.4666666666666666)
697  i wish there was such an option for the artist...                                   (0.3, 0.45)
698  this is perfect app for the photographers. usi...                               (0.5375, 0.675)
699  i love it and like it helps me cope throughout...                                 (0.4375, 0.8)
700  posting a reel consumes time, it keep loading ...                              (0.1875, 0.4875)
701  instagram automatically just made a reel for m...     (0.07857142857142856, 0.8190476190476191)
702  instagram is a wonderful place to enjoy and ha...    (0.42000000000000004, 0.42000000000000004)
703  the best app.... i ever used i mean the bestes...                 (0.2729166666666667, 0.55625)
704  great for connecting to people, there are load...     (0.20260416666666667, 0.6600694444444444)
705  this app is really good for creators, you need...                                (0.6875, 0.55)
706  very good for building businesses from starch ...                    (0.5366666666666666, 0.56)
707  instagram is a perfect app but. my business pa...                                  (0.9, 0.875)
708  i love using instagram you can watch anything ...     (0.21666666666666665, 0.5666666666666667)
709  as long as u can fix my algorithm to have more...                                 (0.225, 0.45)
710  my experience with instagram is good, but some...                                   (0.35, 0.8)
711  this app is a good way to show the best you an...                   (0.85, 0.45000000000000007)
712  instagram is always putting up reasons to revi...                                    (0.0, 0.0)
713  i find it easy to connect with my audience and...     (0.48888888888888893, 0.8555555555555556)
714  please instagram app la post not working reels...                                    (0.0, 0.4)
715  app is super but remove the block option becau...      (0.3333333333333333, 0.6666666666666666)
716  best social media app. would be great if you g...     (0.3666666666666667, 0.29833333333333334)
717  it's quite simple and easy to use.. it also si...     (0.21666666666666667, 0.5952380952380952)
718  great work!!! super like for reels with cool m...       (0.729275173611111, 0.6888888888888888)
719  it's a very good app and very usefull, i share...                   (0.40249999999999997, 0.52)
720  its very fun and a good app to conteact freind...                    (0.5974999999999999, 0.34)
721  i like that i can choose the content i see. gr...                                   (0.8, 0.75)
722  this is best app for me and everyone trying to...                                (0.325, 0.425)
723  i love this app it's completely safe. instagra...     (0.48333333333333334, 0.6333333333333334)
724  so far easy to use and the functionality is st...     (0.30277777777777776, 0.7361111111111112)
725  this is mind blowing app , it can may be a bes...                                (0.725, 0.675)
726  you know is the last free information place on...               (0.2290625, 0.6180208333333334)
727  functional, fun and a great way to keep in tou...      (0.2740909090909091, 0.4009090909090909)
728  i love instagram i use it mostly everyday but ...                                  (0.36, 0.52)
729  its so amazing its give a touch of internation...                                  (0.4, 0.475)
730  fantastically user friendly. i have never had ...                                  (0.375, 0.5)
731  this is the best program i have used and the c...                              (0.7275, 0.5725)
732  easy integration with other social networks al...     (0.27685185185185185, 0.4583333333333333)
733  i find instagram to be fun to use, discover ma...    (0.23977272727272725, 0.35090909090909095)
734  well, this app is frequently good. no bugs at ...                    (0.7250000000000001, 0.75)
735  no need to explain  instagram is good. i just ...                     (0.7, 0.6000000000000001)
736  great experience instegram is the best app tha...      (0.7666666666666666, 0.5499999999999999)
737  bug where my following count is fixed at a num...    (0.09714285714285713, 0.20714285714285716)
738  instagram is my most important communication t...                                  (0.45, 0.75)
739  its a best app we can spend more time and enjo...                                   (0.75, 0.6)
740  instagram is very fantastic app with the help ...                                   (0.52, 1.0)
741  very interesting app calls .msg.watch reels. s...                    (0.78, 0.7150000000000001)
742  best social media platform of present,past and...    (0.27395833333333336, 0.21666666666666667)
743  very nice app best and professional use the be...    (0.48500000000000004, 0.36250000000000004)
744  wonderful experience to stay updated, easy to ...      (0.7166666666666667, 0.9166666666666667)
745  having good experience with this aap it's easi...      (0.3983333333333333, 0.6950000000000001)
746  i uninstalled the app coz of my personal issue...                                  (0.35, 0.45)
747  it's a very good app just one suggestion , plz...      (0.9099999999999999, 0.7800000000000001)
748  this app is awesome their is no problem for a ...                     (0.6333333333333333, 0.6)
749  overall i really enjoy using instagram, it is ...      (0.3703703703703704, 0.4490740740740741)
750  it is a good app i am glad i can call my frien...      (0.6666666666666666, 0.8666666666666667)
751  this aap is really good for me to get new thin...     (0.26671401515151516, 0.5555397727272726)
752  i love that i can share something on instagram...                                (0.375, 0.475)
753  in my uploaded photo, i can't delete one photo...                                    (0.0, 0.0)
754  instagram is just too awesome and i can't ever...                                    (1.0, 1.0)
755  great, app, just needs an option to stop autom...                                  (0.5, 0.475)
756  an invaluable tool for any creative. the globa...      (0.3333333333333333, 0.6666666666666666)
757  instagram is too good for spend your time and ...      (0.6999999999999998, 0.6000000000000001)
758  good application but last 10 month i create ma...     (0.39999999999999997, 0.3888888888888889)
759  love the variety on the platform. i like shari...     (0.3333333333333333, 0.39999999999999997)
760  i think instagram is best platform for all. we...      (0.6666666666666666, 0.4666666666666666)
761  very nice app but improve the video call in th...     (0.5933333333333334, 0.46666666666666673)
762  this app is really nice, it is easy to use and...     (0.36666666666666664, 0.7827380952380953)
763  very nice app but some people are post dirty p...                    (0.09000000000000002, 0.9)
764  i don't know what to write about it's good qua...      (0.8049999999999999, 0.6900000000000002)
765  it's a really great app but when i don't have ...                                   (0.8, 0.75)
766  it's a really great all but the only problem i...     (0.20324675324675326, 0.7227272727272727)
767  i love the quality of images on instagram,love...      (0.3424242424242424, 0.6386363636363637)
768  this app is very good but i think is bad that ...     (0.30333333333333334, 0.6822222222222223)
769  really nice experience for me. my only worry i...                                    (0.3, 1.0)
770  i love this app so much this app make my life ...     (0.24083333333333332, 0.3708333333333334)
771  i enjoy like minded people and finding a lot o...    (0.17696969696969694, 0.35545454545454547)
772  they logged me out of both my accounts for no ...                                    (0.0, 0.0)
773  the app is indeed one of the best platforms an...    (0.36250000000000004, 0.28750000000000003)
774  like a lot of other people apparently, my inst...                           (-0.08125, 0.24375)
